10714884,15500800,4989440,3546368,6098944,3611904,6558208,5900289
16310277,9061380,12892416,9637889,9522176,1525504,1580032,5654786
3257369,5854732,6875392,12678657,4673792,1459200,11486976,6659
3224065,10804225,10627584,8501504,10423040,12333568,5056000,13984768
1858056,7745793,3869696,13772800,8465408,7147264,8720896,16236544
12824578,2352386,8722688,10894848,6167808,16451840,3412224,3467008
4425741,614145,3167232,10723072,8663040,9851648,13904128,7859970
5328135,6252288,8797440,15853571,3682304,8528384,10694144,6044418
5126150,11049217,11506176,11280641,4686080,10831104,6493440,5052675
10831363,8614144,11946240,4697600,12403200,14970368,5123072,10680833
3810561,10595328,16192512,5232384,13967360,14034432,4790016,1116931
11808538,15272706,14881792,6897664,1722368,1129728,13249792,14975234
327173,14477312,14370816,15734272,10690560,4926976,11674368,14654978
11392000,6690048,10486272,5048832,13698560,15729920,8651520,3550208
6291211,3861763,11481089,7180800,3232768,9655552,2835456,11523
13518083,11524864,869120,8707073,922624,10567168,4199936,15214851
11857924,4547842,10308864,8889344,4424192,12539904,15813120,2507779
10213122,9623552,7293184,4568320,1717760,13448448,7876608,1239042
3896065,495360,11744256,6954753,14103296,141824,13961216,14281476
5641217,15818496,16649472,9253121,15301632,7550208,3094528,2664963
12239114,6899456,5511168,4732160,8335616,14491392,16456448,10200578
7973640,2196480,9593600,3567104,7278592,16332288,12390912,1876227
11899395,11599104,1722368,15487744,11088896,8334080,2632960,14187779
4291844,1818625,15902464,6925056,3386368,612608,409856,14613506
7931650,11084801,2138112,2400512,4348928,14095360,5991936,15933699
4225794,5556480,10946305,8978689,9411584,4539136,4139264,8501506
4866054,3122433,10510592,8548864,1905664,15342848,3223296,14321920
16489219,6575617,13053184,488704,9378816,1122560,5445120,9658370
7065869,16424961,5451008,7785984,14885376,14168832,1858816,2261763
950787,4549889,1664256,1755648,2189056,11283456,6825984,4088835
5931776,14235392,2033408,9812224,8006400,7868160,4987136,4999683
6140421,16772608,11418880,11561984,5969664,12066048,6430464,10601731
4832256,10771201,14568960,9610752,13637376,9454592,11734528,10491396
13614600,5743616,5129216,9993473,1784320,1191680,13379328,11717890
15564800,13380352,1510400,10900482,4723712,12995072,13512960,11627010
7030275,10851841,12292864,1799425,1319424,14763008,3611904,11092995
6000898,10840833,7919616,1574913,7368960,3217920,6236416,3552771
9994498,2766592,10247680,8922881,13443072,13247744,5768704,2810115
3961864,7510016,4460032,10817025,8664576,599552,2696448,3889154
13881091,11747584,3219200,3352064,8594944,4917760,16647168,6286336
4193028,2540544,8457472,10419968,13640448,1321472,12851200,14052611
5027860,8239104,3750144,4511232,6136320,9577728,6362880,7809283
5973251,8608769,13720832,4957952,4273664,14229248,5841664,12306690
11863567,4365057,2438912,10425857,12262656,2438912,14754048,15863043
10544640,14032641,16403968,4500481,2105600,14238464,11079424,6795010
9514241,3377920,9207040,168706,8536576,8732160,3808768,10166531
14428160,7024640,10955776,12401152,16064256,2316032,6503168,1386499
9066242,2615296,4526848,12202496,13571584,15141632,5313280,2087424
7257602,14948098,8933632,15136512,11418112,9256960,13046784,2972163
1217800,2124290,11411200,15059712,3415808,10646016,4804864,16044034
16538373,16472321,16736000,11725313,11049216,12032,5187328,3654658
16672001,2041600,16015360,8873216,7871744,1398272,4269568,11273731
11269124,1104897,12101632,4214272,6129920,10699264,4208896,11517187
15556865,8573185,2785792,11634944,4335616,4020480,1381376,6564867
13000963,16564224,8733696,1706241,2534144,3748608,7736320,16329475
6414854,6710529,1191168,2215168,10497280,10890240,6766592,10717699
4823818,6782720,14452736,9036544,13967104,7158272,13510400,11241987
15181060,4701184,747008,12995072,932352,11412992,212224,9817858
15151379,12265985,5136384,7313664,2913280,6379520,8462336,6209282
7505409,12266240,6930176,12805376,13245440,4149504,16062976,7214595
2612480,6368512,9832704,13043968,8391424,1577216,1444608,10729728
13927427,3361280,987904,16125440,6687744,4787456,12846848,5227520
1283586,12690949,15433472,9542657,8999680,14500608,6629632,3047683
5373186,15389187,12342272,2210816,10246144,1913088,13442560,12479235
7322377,13821696,8726016,11028224,7476736,13241856,3149056,6602496
25091,15699713,7555073,12207360,8992512,4538624,14555648,6224130
9432323,14075136,8993280,2465536,2572544,5054208,16260864,320514
4222722,10974976,8205568,948736,6492928,9121024,10764800,8345858
3186435,1157889,9255680,5973504,9767680,16650752,2950144,3443456
8793603,12338176,7212800,12138240,990208,12063488,15272192,1996800
1868802,7554304,5638912,14098688,6230016,2105600,5923584,3970562
8847363,356865,16722688,11283200,6491136,73216,8524032,2534656
